rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps,time/total_timesteps,train/clip_fraction,train/policy_gradient_loss,train/clip_range,train/explained_variance,train/entropy_loss,train/loss,train/learning_rate,train/n_updates,train/approx_kl,train/value_loss
776,5994.96,1033.77209564,249612,7946240,31,-0.003128625130630098,7750,0.0024943947792053223,44.55853282332421,0.0053530154,0.029619140625,16.1579647064209,-0.7042496186494828,0.2,6.749999999999999e-05
777,5997.63,1033.4791621,249766,7956480,31,-0.0033697509544435887,7760,0.007521212100982666,22.588943327367307,0.0046524704,0.04140625,7.665189743041992,-0.6857911518216133,0.2,6.72e-05
778,5995.47,1033.4486259399998,249923,7966720,31,-0.002985624653156265,7770,0.010644912719726562,44.08295156300068,0.0071949004,0.05248046875,13.701471328735352,-0.7049408939480781,0.2,6.689999999999999e-05
779,5994.51,1033.5762026199998,250063,7976960,31,-0.0030333643077756277,7780,0.009583830833435059,44.627534318268296,0.004724017,0.023349609375,2.428454637527466,-0.7362118989229203,0.2,6.659999999999999e-05
780,6000.54,1033.64937315,250214,7987200,31,-0.0031181981749250553,7790,0.015162885189056396,22.802714682221414,0.004439947,0.037392578125,0.48467642068862915,-0.6749825668334961,0.2,6.629999999999999e-05
781,6003.07,1033.66949927,251225,7997440,31,-0.0041008887891075575,7800,0.0065346360206604,44.93552967548371,0.006004979,0.041611328125,17.405994415283203,-0.7282854425907135,0.2,6.599999999999999e-05
782,6001.12,1033.69804499,251368,8007680,31,-0.002591708196559921,7810,0.008720815181732178,44.77839948862791,0.0047397106,0.036162109375,3.4301555156707764,-0.6937932384014129,0.2,6.569999999999998e-05
783,6002.04,1033.65923557,251520,8017920,31,-0.0033883109150337986,7820,0.005648612976074219,23.35698426634073,0.00494719,0.037890625,1.2301256656646729,-0.6889882135391235,0.2,6.539999999999999e-05
784,6003.08,1033.65625898,251680,8028160,31,-0.00288621972045803,7830,0.0009966492652893066,41.94332030445337,0.0059512467,0.027529296875,1.7718117237091064,-0.6835283389687539,0.2,6.509999999999998e-05
785,6003.0,1033.68482437,251843,8038400,31,-0.003143591692787595,7840,0.008280277252197266,44.00185546785593,0.00503719,0.035302734375,1.016559362411499,-0.6914496895670891,0.2,6.479999999999999e-05
786,6001.73,1033.7045686000001,252820,8048640,31,-0.003006041453918442,7850,0.013160288333892822,44.89543935388327,0.0053773066,0.032392578125,0.8296411633491516,-0.6818905009329319,0.2,6.449999999999998e-05
787,6002.38,1033.73292363,252979,8058880,31,-0.00280737564957235,7860,0.0221748948097229,22.768537974208595,0.0055305487,0.0401171875,0.416264146566391,-0.6738106139004231,0.2,6.419999999999999e-05
788,6003.97,1033.79484867,253143,8069120,31,-0.0025098120485199616,7870,0.0041564106941223145,45.193147815167904,0.0042297416,0.015888671875,84.75222778320312,-0.6795691552758217,0.2,6.389999999999998e-05
789,6006.24,1033.70541351,253289,8079360,31,-0.00306636483015609,7880,0.0042032599449157715,44.36931892722845,0.0060518864,0.027548828125,3.859466552734375,-0.6915223716199398,0.2,6.359999999999999e-05
790,6007.88,1033.61441841,253448,8089600,31,-0.00246824556379579,7890,0.01135408878326416,22.741483937501908,0.005679649,0.03583984375,0.8119268417358398,-0.6691293025016785,0.2,6.329999999999998e-05
791,6004.85,1033.54493901,254466,8099840,31,-0.0019900705784675664,7900,0.007319390773773193,44.16099751919508,0.00377997,0.0187890625,1.0538581609725952,-0.6609239062666893,0.2,6.299999999999999e-05
