from_activity,to_activity,rl_count,random_count,rl_pct,random_pct,preference_ratio,log2_ratio,avg_reward_rl,in_real_log,transition_type
read publication date field,enter senddate draft decision,0,1,0.0,1.1,1.45,0.536,0.0,True,neutral
read publication date field,set decision status,0,1,0.0,1.1,1.45,0.536,0.0,True,neutral
enter date publication decision environmental permit,register deadline,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,create monitoring case,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,send procedure confirmation,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,register date environmental permit decision,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,enter senddate decision,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,contested decision affected,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,request complete,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,start WABOprocedure,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,treat subcases content,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,terminate on request,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,forward to the competent authority,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,generate draft decision environmental permit,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,generate publication document decision environmental permit,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,registrer date of publishing received request,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,applicant is stakeholder,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,article 34  WABO applies,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,by law,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
enter date publication decision environmental permit,appeal logded,0,2,0.0,2.2,1.448,0.534,0.0,True,neutral
phase appeal lodged,request for preliminary injunction received,0,1,0.0,16.7,1.444,0.531,0.0,True,neutral
phase appeal lodged,treat appeal subcase,0,1,0.0,16.7,1.444,0.531,0.0,True,neutral
phase appeal lodged,new decision or reassessment,0,1,0.0,16.7,1.444,0.531,0.0,True,neutral
phase objection filed,contested decision affected,0,1,0.0,16.7,1.444,0.531,0.0,True,neutral
phase objection filed,create monitoring case,0,1,0.0,16.7,1.444,0.531,0.0,True,neutral
date continuation term to decision,request complete,0,4,0.0,21.1,1.444,0.531,0.0,True,neutral
objection to permanent suspension in system,resume decision term,0,1,0.0,16.7,1.444,0.531,0.0,True,neutral
phase objection filed,objections and preliminary injunction in system,0,1,0.0,16.7,1.444,0.531,0.0,True,neutral
phase objection filed,send procedure resumption,0,1,0.0,16.7,1.444,0.531,0.0,True,neutral
phase objection filed,treat subcase permanent suspension,0,1,0.0,16.7,1.444,0.531,0.0,True,neutral
date continuation term to decision,investigate BAG objects,0,4,0.0,21.1,1.444,0.531,0.0,True,neutral
stop procedure after permanent suspension,decision permanently suspended,0,1,0.0,16.7,1.444,0.531,0.0,True,neutral
phase objection filed,request complete,0,1,0.0,16.7,1.444,0.531,0.0,True,neutral
generating decision environmental permit,appeal logded,0,4,0.0,2.3,1.428,0.514,0.0,True,neutral
generating decision environmental permit,phase decision taken,0,4,0.0,2.3,1.428,0.514,0.0,True,neutral
generating decision environmental permit,create publication document,0,4,0.0,2.3,1.428,0.514,0.0,True,neutral
generating decision environmental permit,phase application receptive,0,4,0.0,2.3,1.428,0.514,0.0,True,neutral
generating decision environmental permit,enter senddate decision environmental permit,0,4,0.0,2.3,1.428,0.514,0.0,True,neutral
generating decision environmental permit,objection lodged against decision,0,4,0.0,2.3,1.428,0.514,0.0,True,neutral
generating decision environmental permit,submit decision,0,4,0.0,2.3,1.428,0.514,0.0,True,neutral
generating decision environmental permit,read publication date field,0,4,0.0,2.3,1.428,0.514,0.0,True,neutral
generating decision environmental permit,phase updated plan received,0,4,0.0,2.3,1.428,0.514,0.0,True,neutral
generating decision environmental permit,register deadline,0,4,0.0,2.3,1.428,0.514,0.0,True,neutral
generating decision environmental permit,set decision phase: suspension cancelled,0,4,0.0,2.3,1.428,0.514,0.0,True,neutral
message terminate request,enter date termination request received,0,5,0.0,21.7,1.424,0.51,0.0,True,neutral
subcases completed present decision,creating environmental permit decision,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
subcases completed present decision,phase concept decision ready,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
create decision terminate on request,registrer date of publishing received request,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
first or second phase,MER present,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
mutation BAG carry objects,enter date publication decision environmental permit,0,1,0.0,10.0,1.4,0.485,0.0,True,neutral
updated plan after perspective,ground for refusal after reassessment plan,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
mutation BAG carry objects,read publication date field,0,1,0.0,10.0,1.4,0.485,0.0,True,neutral
appeal and preliminary injunction in system,treat appeal subcase,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
updated plan after perspective,treat subcases reassessment plan,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
environmental permit irrevocable,assessment of content completed,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
message request advice,assessment of content completed,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
environmental permit irrevocable,grounds for refusal,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
mutation BAG carry objects,set phase decision revoked,0,1,0.0,10.0,1.4,0.485,0.0,True,neutral
first or second phase,phase application received,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
subcases completed present decision,enrich decision,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
mutation BAG carry objects,phase case handled,0,1,0.0,10.0,1.4,0.485,0.0,True,neutral
message request advice,WAW permit aspect,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
registration receipt further information,article 34  WABO applies,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
create decision terminate on request,enter senddate confirmation request,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
subcases completed present decision,phase advice known,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
registration receipt further information,procedure change,0,2,0.0,20.0,1.4,0.485,0.0,True,neutral
set decision status,phase draft decision sent,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,register deadline,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,record date of decision environmental permit,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,phase decision ready,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,enter senddate acknowledgement,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,phase objection filed,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,resume completeness subcases,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,enter date decision permanent suspension,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,enter receipt of additional data,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,set decision phase: draft decision for inspection,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,registration date publication,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,submit draft decision,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,creating decision permanently suspended,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,subcases completeness completed,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,subcase perspective complete,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,submit decision,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
set decision status,enter senddate procedure term extension,0,3,0.0,1.2,1.398,0.483,0.0,True,neutral
request complete,subcases completeness completed,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
article 34  WABO applies,phase updated plan received,0,5,0.0,7.4,1.384,0.469,0.0,True,neutral
request complete,send confirmation receipt,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,procedure change,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,extend procedure term,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,create subcases submit draft decision,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,enter senddate decision,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,create subcases completeness,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,send message OLO-status in progress,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,treat subcases completeness,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,enter senddate retrieve missing data,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,regular procedure without MER,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,phase advice known,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,phase asked additional information,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,phase decision sent,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,objection to permanent suspension accepted,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,create draft environtmental permit,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
request complete,phase draft decision made,0,3,0.0,1.8,1.384,0.469,0.0,True,neutral
article 34  WABO applies,updated plan received,0,5,0.0,7.4,1.384,0.469,0.0,True,neutral
set decision phase decision no permit required sent,phase case handled,0,3,0.0,21.4,1.381,0.466,0.0,True,neutral
set decision phase decision no permit required sent,set decision phase unlicensed irrevocable,0,3,0.0,21.4,1.381,0.466,0.0,True,neutral
treat subcases present decision,subcases completed present decision,0,3,0.0,21.4,1.381,0.466,0.0,True,neutral
subcases reassessment plan completed,creating environmental permit decision,0,3,0.0,21.4,1.381,0.466,0.0,True,neutral
generate letter no permit required,enter senddate decision no permit required,0,4,0.0,22.2,1.37,0.455,0.0,True,neutral
perspective regarding draft founded,final VVGB applications,0,4,0.0,22.2,1.37,0.455,0.0,True,neutral
creating cover letter no permit required,create decision no permit required,0,4,0.0,22.2,1.37,0.455,0.0,True,neutral
objection lodged against decision,decision date prior to decision,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,message change status,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,enter date publication decision environmental permit,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,generating decision environmental permit,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,enter senddate decision,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,close case,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,phase application received,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,stop all running subcases 2b,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,treat objection subcase,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,phase decision sent,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,read publication date field,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,received OLO documents,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,register objection and appeal periods,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,register date environmental permit decision,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,registration date publication,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,mutation BAG carry objects,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,record date of decision environmental permit,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,phase application receptive,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
objection lodged against decision,assessment of content completed,0,1,0.0,2.9,1.353,0.436,0.0,True,neutral
grounds for refusal,create publication document,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,creating environmental permit decision,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,decided on draft decision environmental permit,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,treat subcases content,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,submit draft decision,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,suspend term,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,assessment of content completed,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,ask stakeholders views,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,decision date prior to decision,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,generating decision environmental permit,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,send procedure confirmation,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,continuation term to decision,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,phase additional information received,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,perspective from GS or VROM received,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,no permit needed or only notification needed,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,subcases completeness completed,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,activities regular procedure,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,register receipt updated plan,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,procedure change after completeness,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,set decision status,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,register number of days extension period,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,phase draft decision made,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
grounds for refusal,register date environmental permit decision,0,1,0.0,1.4,1.324,0.405,0.0,True,neutral
register date environmental permit decision,treat subcases content,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,grounds for refusal,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,decided on draft decision environmental permit,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,generate publication document decision environmental permit,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,treat subcases completeness,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,send confirmation receipt,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,regular procedure without MER,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,registration date publication,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,register date environmental permit decision,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,no permit needed or only notification needed,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,objection lodged against decision,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,by law,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,perspective from GS or VROM received,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,create publication document,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,regular procedure applies,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,reception through OLO,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,receive additional information,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,subcases completeness completed,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,suspend term,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,send letter in progress,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,start decision phase decision permitting sent,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
register date environmental permit decision,treat subcase perspective,0,2,0.0,1.5,1.322,0.403,0.0,True,neutral
phase permanently suspended,enter date decision permanent suspension,0,1,0.0,3.4,1.311,0.391,0.0,True,neutral
phase permanently suspended,enter senddate decision permanent suspension,0,1,0.0,3.4,1.311,0.391,0.0,True,neutral
phase permanently suspended,objection to permanent suspension received,0,1,0.0,3.4,1.311,0.391,0.0,True,neutral
phase permanently suspended,close case,0,1,0.0,3.4,1.311,0.391,0.0,True,neutral
phase permanently suspended,phase archived case,0,1,0.0,3.4,1.311,0.391,0.0,True,neutral
phase permanently suspended,retrieve missing data,0,1,0.0,3.4,1.311,0.391,0.0,True,neutral
enter enddate of suspension,enter senddate decision environmental permit,0,6,0.0,24.0,1.308,0.387,0.0,True,neutral
enter senddate request termination,phase application received,0,5,0.0,23.8,1.303,0.382,0.0,True,neutral
enter senddate letter no permit or only notification required,OLO messaging active,0,4,0.0,23.5,1.296,0.374,0.0,True,neutral
enter senddate letter no permit or only notification required,phase application received,0,4,0.0,23.5,1.296,0.374,0.0,True,neutral
enrich draft decision environmental permit,decided on draft decision environmental permit,0,3,0.0,23.1,1.286,0.363,0.0,True,neutral
enrich draft decision environmental permit,read publication date field,0,3,0.0,23.1,1.286,0.363,0.0,True,neutral
enter senddate letter to competent authority,OLO messaging active,0,3,0.0,23.1,1.286,0.363,0.0,True,neutral
enter senddate letter to competent authority,enter senddate acknowledgement,0,3,0.0,23.1,1.286,0.363,0.0,True,neutral
enter senddate confirmation request,register date decision terminate on request,0,3,0.0,23.1,1.286,0.363,0.0,True,neutral
generate draft decision environmental permit,treat subcase final VVGB,0,1,0.0,1.1,1.27,0.344,0.0,True,neutral
generate draft decision environmental permit,suspension ground applicable,0,1,0.0,1.1,1.27,0.344,0.0,True,neutral
generate draft decision environmental permit,initiative competent authority,0,1,0.0,1.1,1.27,0.344,0.0,True,neutral
generate draft decision environmental permit,phase draft decision sent,0,1,0.0,1.1,1.27,0.344,0.0,True,neutral
generate draft decision environmental permit,enter date advice on treatment of environmental permit,0,1,0.0,1.1,1.27,0.344,0.0,True,neutral
generate draft decision environmental permit,enrich draft decision environmental permit,0,1,0.0,1.1,1.27,0.344,0.0,True,neutral
generate draft decision environmental permit,assessment of content completed,0,1,0.0,1.1,1.27,0.344,0.0,True,neutral
generate draft decision environmental permit,enter senddate draft decision,0,1,0.0,1.1,1.27,0.344,0.0,True,neutral
generate draft decision environmental permit,enter date draft decisionenvironmental permit,0,1,0.0,1.1,1.27,0.344,0.0,True,neutral
generate draft decision environmental permit,phase decision taken,0,1,0.0,1.1,1.27,0.344,0.0,True,neutral
generate draft decision environmental permit,open draft decision for inspection,0,1,0.0,1.1,1.27,0.344,0.0,True,neutral
generate draft decision environmental permit,perspective on draft decision environmental permit received,0,1,0.0,1.1,1.27,0.344,0.0,True,neutral
send continuation letter,enter senddate continuation,0,2,0.0,22.2,1.267,0.341,0.0,True,neutral
objection decision no permit required received,generate letter no permit required,0,2,0.0,22.2,1.267,0.341,0.0,True,neutral
objection decision no permit required received,enter senddate letter no permit required,0,2,0.0,22.2,1.267,0.341,0.0,True,neutral
objection decision no permit required received,set decision phase decision no permit required sent,0,2,0.0,22.2,1.267,0.341,0.0,True,neutral
send continuation letter,registrer date of publishing received request,0,2,0.0,22.2,1.267,0.341,0.0,True,neutral
new decision or reassessment,objection lodged against decision,0,2,0.0,22.2,1.267,0.341,0.0,True,neutral
decision extension procedure term irrevocable,enter senddate procedure confirmation,0,2,0.0,22.2,1.267,0.341,0.0,True,neutral
decision extension procedure term irrevocable,subcases completeness completed,0,2,0.0,22.2,1.267,0.341,0.0,True,neutral
create letter requesting updated plan,grounds for refusal,0,2,0.0,22.2,1.267,0.341,0.0,True,neutral
transcript decision environmental permit to stakeholders,received OLO documents,0,2,0.0,1.5,1.26,0.334,0.0,True,neutral
transcript decision environmental permit to stakeholders,investigate BAG objects,0,2,0.0,1.5,1.26,0.334,0.0,True,neutral
transcript decision environmental permit to stakeholders,set decision phase inspection of decision permitting,0,2,0.0,1.5,1.26,0.334,0.0,True,neutral
transcript decision environmental permit to stakeholders,set decision phase: draft decision for inspection,0,2,0.0,1.5,1.26,0.334,0.0,True,neutral
transcript decision environmental permit to stakeholders,start decisionphase draft decision - permitting decided,0,2,0.0,1.5,1.26,0.334,0.0,True,neutral
transcript decision environmental permit to stakeholders,register date environmental permit decision,0,2,0.0,1.5,1.26,0.334,0.0,True,neutral
transcript decision environmental permit to stakeholders,start WABOprocedure,0,2,0.0,1.5,1.26,0.334,0.0,True,neutral
transcript decision environmental permit to stakeholders,phase perspective submitted,0,2,0.0,1.5,1.26,0.334,0.0,True,neutral
transcript decision environmental permit to stakeholders,set phase decision revoked,0,2,0.0,1.5,1.26,0.334,0.0,True,neutral
transcript decision environmental permit to stakeholders,phase decision ready,0,2,0.0,1.5,1.26,0.334,0.0,True,neutral
transcript decision environmental permit to stakeholders,set decision status,0,2,0.0,1.5,1.26,0.334,0.0,True,neutral
transcript decision environmental permit to stakeholders,register deadline,0,2,0.0,1.5,1.26,0.334,0.0,True,neutral
transcript decision environmental permit to stakeholders,partly permit application,0,2,0.0,1.5,1.26,0.334,0.0,True,neutral
transcript decision environmental permit to stakeholders,phase decision taken,0,2,0.0,1.5,1.26,0.334,0.0,True,neutral
phase advice known,enter senddate acknowledgement,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,initiative competent authority,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,phase archived case,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,applicant is stakeholder,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,register number of days extension period,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,phase procedure resumed,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,treat subcases present decision,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,enter date termination request received,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,ask stakeholders views,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,create draft environtmental permit,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,phase decision suspended,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,read field phased application,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,suspend term,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,process received advice,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,record date of decision environmental permit,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
phase advice known,create monitoring case oversight,0,3,0.0,1.3,1.258,0.331,0.0,True,neutral
start WABOprocedure,transcript decision environmental permit to stakeholders,2,3,2.2,1.8,1.257,0.33,-0.204,True,neutral
set decision phase suspension decided,send confirmation receipt,0,5,0.0,14.7,1.255,0.327,0.0,True,neutral
enter senddate letter no permit required,register deadline,0,3,0.0,10.0,1.245,0.316,0.0,True,neutral
enter senddate letter no permit required,read publication date field,0,3,0.0,10.0,1.245,0.316,0.0,True,neutral
subcase final VVGB completed,phase draft decision made,0,5,0.0,25.0,1.242,0.313,0.0,True,neutral
create continuation letter,submit decision,0,2,0.0,13.3,1.24,0.31,0.0,True,neutral
create continuation letter,submit draft decision,0,2,0.0,13.3,1.24,0.31,0.0,True,neutral
create continuation letter,procedure change,0,2,0.0,13.3,1.24,0.31,0.0,True,neutral
create continuation letter,register objection and appeal periods,0,2,0.0,13.3,1.24,0.31,0.0,True,neutral
create continuation letter,phase decision taken,0,2,0.0,13.3,1.24,0.31,0.0,True,neutral
create continuation letter,decision date prior to decision,0,2,0.0,13.3,1.24,0.31,0.0,True,neutral
objection to permanent suspension accepted,read publication date field,0,1,0.0,20.0,1.222,0.29,0.0,True,neutral
enter date request received,enter suspension term applicant,0,1,0.0,20.0,1.222,0.29,0.0,True,neutral
treat subcase WAW,treat subcases content,0,1,0.0,20.0,1.222,0.29,0.0,True,neutral
treat subcase WAW,subcase WAW completed,0,1,0.0,20.0,1.222,0.29,0.0,True,neutral
objection to permanent suspension accepted,objection to permanent suspension in system,0,1,0.0,20.0,1.222,0.29,0.0,True,neutral
enter date request received,terminate on request,0,1,0.0,20.0,1.222,0.29,0.0,True,neutral
enter date request received,suspend term,0,1,0.0,20.0,1.222,0.29,0.0,True,neutral
mesage request VVGB,publish official draft decision,0,1,0.0,20.0,1.222,0.29,0.0,True,neutral
decision terminate on request,detailed procedure applies,0,1,0.0,20.0,1.222,0.29,0.0,True,neutral
date environmental permit irrevocable,grounds for refusal,0,1,0.0,20.0,1.222,0.29,0.0,True,neutral
regular procedure applies,registrer date of publishing received request,0,4,0.0,25.0,1.222,0.29,0.0,True,neutral
objection to permanent suspension accepted,subcase permanent suspension completed,0,1,0.0,20.0,1.222,0.29,0.0,True,neutral
treat subcase WAW,treat subcases completeness,0,1,0.0,20.0,1.222,0.29,0.0,True,neutral
send procedure confirmation,investigate BAG objects,0,3,0.0,2.1,1.216,0.283,0.0,True,neutral
send procedure confirmation,creating environmental permit decision,0,3,0.0,2.1,1.216,0.283,0.0,True,neutral
send procedure confirmation,term for supplying missing data,0,3,0.0,2.1,1.216,0.283,0.0,True,neutral
send procedure confirmation,enter date publication decision environmental permit,0,3,0.0,2.1,1.216,0.283,0.0,True,neutral
send procedure confirmation,subcases completeness completed,0,3,0.0,2.1,1.216,0.283,0.0,True,neutral
send procedure confirmation,register date environmental permit decision,0,3,0.0,2.1,1.216,0.283,0.0,True,neutral
send procedure confirmation,registration date publication,0,3,0.0,2.1,1.216,0.283,0.0,True,neutral
send procedure confirmation,send confirmation receipt,0,3,0.0,2.1,1.216,0.283,0.0,True,neutral
send procedure confirmation,registrer date of publishing received request,0,3,0.0,2.1,1.216,0.283,0.0,True,neutral
send procedure confirmation,send procedure confirmation,0,3,0.0,2.1,1.216,0.283,0.0,True,neutral
send procedure confirmation,enter senddate retrieve missing data,0,3,0.0,2.1,1.216,0.283,0.0,True,neutral
create decision procedure term extension,phase application receptive,0,3,0.0,4.8,1.21,0.274,0.0,True,neutral
create decision procedure term extension,start decision phase extension granted,0,3,0.0,4.8,1.21,0.274,0.0,True,neutral
create decision procedure term extension,set decision phase decision permitting decided,0,3,0.0,4.8,1.21,0.274,0.0,True,neutral
create decision procedure term extension,create cover letter extend procedure term,0,3,0.0,4.8,1.21,0.274,0.0,True,neutral
create decision procedure term extension,assessment of content completed,0,3,0.0,4.8,1.21,0.274,0.0,True,neutral
create decision procedure term extension,set decision status,0,3,0.0,4.8,1.21,0.274,0.0,True,neutral
create decision procedure term extension,treat subcases content,0,3,0.0,4.8,1.21,0.274,0.0,True,neutral
create decision procedure term extension,enter date decision procedure term extension,0,3,0.0,4.8,1.21,0.274,0.0,True,neutral
extend procedure term,inform BAG administrator,0,1,0.0,0.6,1.207,0.271,0.0,True,neutral
extend procedure term,request complete,0,1,0.0,0.6,1.207,0.271,0.0,True,neutral
extend procedure term,close case,0,1,0.0,0.6,1.207,0.271,0.0,True,neutral
extend procedure term,grounds for refusal,0,1,0.0,0.6,1.207,0.271,0.0,True,neutral
extend procedure term,perspective on draft decision environmental permit received,0,1,0.0,0.6,1.207,0.271,0.0,True,neutral
extend procedure term,WAW permit aspect,0,1,0.0,0.6,1.207,0.271,0.0,True,neutral
extend procedure term,updated plan after review,0,1,0.0,0.6,1.207,0.271,0.0,True,neutral
extend procedure term,creating decision procedure term extension,0,1,0.0,0.6,1.207,0.271,0.0,True,neutral
